text,aspect,sentiment,is_implicit,prediction
"Would you ever believe that when you complain about over an hour wait, when they tell you it will be 20-30 minutes, the manager tells the bartender to spill the drinks you just paid for?",drinks,neutral,True,neutral
The boutique selection of wines covers a wide variety without being imposeing.,boutique selection of wines,neutral,False,positive
They also have a great assortment of wraps if your not in the mood for traditional Mediterranean fare.,assortment of wraps,positive,False,positive
They also have a great assortment of wraps if your not in the mood for traditional Mediterranean fare.,traditional Mediterranean fare,neutral,False,neutral
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",Fresh veggies,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",middle eastern spreads,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",cheese,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",falafel,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",soup,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",fish,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",rice,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",root vegetables,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",rice medley,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",spinach thing,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",lamb kebabs,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",cheese baclava,positive,False,positive
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",fooood,positive,False,positive
"Disappointingly, their wonderful Saketini has been taken off the bar menu.",Saketini,positive,False,positive
"Disappointingly, their wonderful Saketini has been taken off the bar menu.",bar menu,negative,False,negative
In Short The Black Sheep distinguishes itself from the Midtown pub herd with a look that's a mix of sports-bar butch and ornate kitsch.,look,negative,True,positive
I would definitely go back -- if only for some of those exotic martinis on the blackboard.,martinis,positive,False,positive
then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people.,chairs,neutral,True,neutral
then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people.,table,neutral,True,negative
"The happy hour is so cheap, but that does not reflect the service or the atmosphere.",happy hour,positive,False,positive
"The happy hour is so cheap, but that does not reflect the service or the atmosphere.",service,positive,True,positive
"The happy hour is so cheap, but that does not reflect the service or the atmosphere.",atmosphere,positive,True,positive
"After waiting for almost an hour, the waiter brusquely told us he'd forgotten to give the kitchen our order.",waiter,negative,False,negative
"After waiting for almost an hour, the waiter brusquely told us he'd forgotten to give the kitchen our order.",kitchen,neutral,True,neutral
"After waiting for almost an hour, the waiter brusquely told us he'd forgotten to give the kitchen our order.",waiting,negative,True,negative
With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in quaility and atmosphere.,quaility,positive,False,positive
With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in quaility and atmosphere.,atmosphere,positive,False,positive
"A mix of students and area residents crowd into this narrow, barely there space for its quick, tasty treats at dirt-cheap prices.",space,negative,False,negative
"A mix of students and area residents crowd into this narrow, barely there space for its quick, tasty treats at dirt-cheap prices.",prices,positive,False,positive
"A mix of students and area residents crowd into this narrow, barely there space for its quick, tasty treats at dirt-cheap prices.",treats,positive,False,positive
"Give it a try, menu is typical French but varied.",menu,neutral,False,positive
It gets crowded at lunchtime but there are lots of seats in back and everyone who works there is so nice.,seats,positive,False,positive
"but for the value, it was a great affordable spot to enjoy a fun night out with small group.",value,positive,True,positive
the negative reviews on city search are probably from jealous competing restaurants who realize they can't compete with Temple's entire positive attitude about the proper way to treat their customers and deliver top quality food.,food,positive,False,positive
the negative reviews on city search are probably from jealous competing restaurants who realize they can't compete with Temple's entire positive attitude about the proper way to treat their customers and deliver top quality food.,attitude,positive,False,positive
We ordered a glass of wine and were finished eating and paying before the wine came.,glass of wine,neutral,True,neutral
"It was good, but none of the flavors WOW.",flavors,neutral,True,negative
"Overall, this is a nice place to take a few friends to hang out at and the service is excellent.",place,positive,False,positive
"Overall, this is a nice place to take a few friends to hang out at and the service is excellent.",service,positive,False,positive
Food is excellent quality for a good restaurant price.,Food,positive,False,positive
Food is excellent quality for a good restaurant price.,price,positive,False,positive
"for about eleven bucks you get a gigantic burrito (or tacos), margarita, and dessert.",burrito,positive,False,positive
"for about eleven bucks you get a gigantic burrito (or tacos), margarita, and dessert.",tacos,positive,False,positive
"for about eleven bucks you get a gigantic burrito (or tacos), margarita, and dessert.",margarita,neutral,True,positive
"for about eleven bucks you get a gigantic burrito (or tacos), margarita, and dessert.",dessert,neutral,True,positive
The space is traditional in feel.,space,neutral,False,neutral
"the restaurant was completely empty, but she gave me a dirty look and asked, no reservations?",reservations,neutral,True,neutral
the food was mediocre to be kind - the interior is small and average - the owners are a tag-team of unpleasantries - so rude and snotty i actually let out a hearty guffaw whilst dining.,food,negative,False,neutral
the food was mediocre to be kind - the interior is small and average - the owners are a tag-team of unpleasantries - so rude and snotty i actually let out a hearty guffaw whilst dining.,interior,negative,False,neutral
the food was mediocre to be kind - the interior is small and average - the owners are a tag-team of unpleasantries - so rude and snotty i actually let out a hearty guffaw whilst dining.,owners,negative,False,negative
the food was mediocre to be kind - the interior is small and average - the owners are a tag-team of unpleasantries - so rude and snotty i actually let out a hearty guffaw whilst dining.,dining,neutral,True,neutral
"Good service, great food, good value, and never have to wait in line!",service,positive,False,positive
"Good service, great food, good value, and never have to wait in line!",food,positive,False,positive
"Good service, great food, good value, and never have to wait in line!",value,positive,False,positive
"Good service, great food, good value, and never have to wait in line!",wait,positive,False,positive
Offerings like hot cakes and the Egg McMuffin sandwich are available for breakfast.,Egg McMuffin sandwich,neutral,False,positive
Offerings like hot cakes and the Egg McMuffin sandwich are available for breakfast.,hot cakes,neutral,False,positive
Offerings like hot cakes and the Egg McMuffin sandwich are available for breakfast.,breakfast,neutral,True,neutral
"I have been going to this restaurant for years, in the past the service was average and the food inconsistant.",service,neutral,False,neutral
"I have been going to this restaurant for years, in the past the service was average and the food inconsistant.",food,negative,False,negative
"The music was fascinating, but left room for conversation, and the bartender made superb drinks.",music,positive,False,positive
"The music was fascinating, but left room for conversation, and the bartender made superb drinks.",bartender,positive,False,positive
"The music was fascinating, but left room for conversation, and the bartender made superb drinks.",drinks,positive,False,positive
rice dishes and noodle dishes rarely exceed $5 and add on a refreshing ice drink for $2 and you're set for the night!,rice dishes,positive,True,positive
rice dishes and noodle dishes rarely exceed $5 and add on a refreshing ice drink for $2 and you're set for the night!,noodle dishes,positive,True,positive
rice dishes and noodle dishes rarely exceed $5 and add on a refreshing ice drink for $2 and you're set for the night!,ice drink,positive,False,positive
Cuisine is billed as asian fusion - doesn't meet the bill.,Cuisine,negative,True,negative
Cuisine is billed as asian fusion - doesn't meet the bill.,bill,negative,True,negative
Cuisine is billed as asian fusion - doesn't meet the bill.,asian fusion,neutral,True,negative
Cuisine is billed as asian fusion - doesn't meet the bill.,billed,negative,True,negative
Creative dishes like king crab salad with passion fruit vinaigrette and fettuccine with grilled seafood in a rosemary-orange sauce are unexpected elements on an otherwise predictable bistro menu.,dishes,positive,False,positive
Creative dishes like king crab salad with passion fruit vinaigrette and fettuccine with grilled seafood in a rosemary-orange sauce are unexpected elements on an otherwise predictable bistro menu.,king crab salad with passion fruit vinaigrette,positive,False,positive
Creative dishes like king crab salad with passion fruit vinaigrette and fettuccine with grilled seafood in a rosemary-orange sauce are unexpected elements on an otherwise predictable bistro menu.,fettuccine with grilled seafood in a rosemary-orange sauce,positive,False,positive
Creative dishes like king crab salad with passion fruit vinaigrette and fettuccine with grilled seafood in a rosemary-orange sauce are unexpected elements on an otherwise predictable bistro menu.,bistro menu,neutral,False,neutral
"Dishes denoted as ""Roy's Classics"" (marked on the menu with asterisks) are tried-and-true recipes, such as macadamia-crusted mahi mahi, or subtly sweet honey-mustard beef short ribs.",Dishes,positive,False,positive
"Dishes denoted as ""Roy's Classics"" (marked on the menu with asterisks) are tried-and-true recipes, such as macadamia-crusted mahi mahi, or subtly sweet honey-mustard beef short ribs.","""Roy's Classics""",positive,True,positive
"Dishes denoted as ""Roy's Classics"" (marked on the menu with asterisks) are tried-and-true recipes, such as macadamia-crusted mahi mahi, or subtly sweet honey-mustard beef short ribs.",menu,neutral,True,neutral
"Dishes denoted as ""Roy's Classics"" (marked on the menu with asterisks) are tried-and-true recipes, such as macadamia-crusted mahi mahi, or subtly sweet honey-mustard beef short ribs.",recipes,positive,False,positive
"Dishes denoted as ""Roy's Classics"" (marked on the menu with asterisks) are tried-and-true recipes, such as macadamia-crusted mahi mahi, or subtly sweet honey-mustard beef short ribs.",macadamia-crusted mahi mahi,positive,False,positive
"Dishes denoted as ""Roy's Classics"" (marked on the menu with asterisks) are tried-and-true recipes, such as macadamia-crusted mahi mahi, or subtly sweet honey-mustard beef short ribs.",sweet honey-mustard beef short ribs,positive,False,positive
"The cold sesame noodles, which are a freebie when you order $10+, are delectable.",cold sesame noodles,positive,False,positive
"I came to fresh expecting a great meal, and all I got was marginally so-so food served in a restaurant that was just so freezing we couldn't enjoy eating.",food,negative,False,neutral
"I came to fresh expecting a great meal, and all I got was marginally so-so food served in a restaurant that was just so freezing we couldn't enjoy eating.",meal,negative,True,neutral
"I came to fresh expecting a great meal, and all I got was marginally so-so food served in a restaurant that was just so freezing we couldn't enjoy eating.",served,neutral,True,neutral
The lone argentine chorizo appetizer at $8.95 was a heavy fennel flavored Italian sausage like the ones that sell for $2.99/lb at the store.,argentine chorizo appetizer,negative,True,negative
The lone argentine chorizo appetizer at $8.95 was a heavy fennel flavored Italian sausage like the ones that sell for $2.99/lb at the store.,fennel flavored Italian sausage,negative,False,negative
"I went to Swiftys with some friends of the family and we had a very nice dinner, but nothing amazing.",dinner,positive,False,positive
"Best Chinese on the Upper East, prompt delivery, good value.",delivery,positive,False,positive
"Best Chinese on the Upper East, prompt delivery, good value.",value,positive,False,positive
Most of the sandwiches are made with soy mayonaise which is actually pretty good.,sandwiches,positive,False,neutral
Most of the sandwiches are made with soy mayonaise which is actually pretty good.,soy mayonaise,positive,True,positive
i went in one day asking for a table for a group and was greeted by a very rude hostess.,hostess,negative,False,negative
i went in one day asking for a table for a group and was greeted by a very rude hostess.,table,neutral,True,neutral
It's worthwhile to take a cab to Chelsea just for an awesome dinner at My Chelsea.,dinner,positive,False,positive
"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine.",food,positive,False,positive
"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine.",staff,positive,False,positive
"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine.",food,positive,False,positive
"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine.",wine,positive,True,positive
"It has good music, nice tapas, an interesting selection of wines (primarily Spanish) and a lowkey hip neighborhood clientele.",music,positive,False,positive
"It has good music, nice tapas, an interesting selection of wines (primarily Spanish) and a lowkey hip neighborhood clientele.",tapas,positive,False,positive
"It has good music, nice tapas, an interesting selection of wines (primarily Spanish) and a lowkey hip neighborhood clientele.",selection of wines (primarily Spanish),positive,False,positive
"It has good music, nice tapas, an interesting selection of wines (primarily Spanish) and a lowkey hip neighborhood clientele.",clientele,positive,False,positive
"The food is great, I love their dumplings, cold sesame noodles, chicken and shrimp dishs.",food,positive,False,positive
"The food is great, I love their dumplings, cold sesame noodles, chicken and shrimp dishs.",dumplings,positive,False,positive
"The food is great, I love their dumplings, cold sesame noodles, chicken and shrimp dishs.",cold sesame noodles,positive,False,positive
"The food is great, I love their dumplings, cold sesame noodles, chicken and shrimp dishs.",chicken,positive,False,positive
"The food is great, I love their dumplings, cold sesame noodles, chicken and shrimp dishs.",shrimp dishs,positive,False,positive
"And the food, well the food will keep you coming back.",food,positive,True,positive
"And the food, well the food will keep you coming back.",food,positive,True,positive
Waiting three hours before getting our entrees was a treat as well.,entrees,neutral,True,neutral
Waiting three hours before getting our entrees was a treat as well.,Waiting,negative,True,negative
It's the conversations that make this a fun place to be.,place,positive,False,positive
"My gf's duck confitte was very solid as well, although i have little base of reference.",duck confitte,positive,False,positive
"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation.",wine list,positive,False,positive
"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation.",tapas,positive,False,positive
"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation.",atmosphere,positive,False,positive
You can eat gourmet food at a fast food price.,price,positive,True,positive
You can eat gourmet food at a fast food price.,food,positive,False,positive
"I've eaten at all three locations and I always love, love the food, the service is always wonderful and the prices are really reasonable.",food,positive,False,positive
"I've eaten at all three locations and I always love, love the food, the service is always wonderful and the prices are really reasonable.",service,positive,False,positive
"I've eaten at all three locations and I always love, love the food, the service is always wonderful and the prices are really reasonable.",prices,positive,False,positive
"Not because I was pregnant, but the food here is always delicious.",food,positive,False,positive
Had a great meal there this weekend before heading to the movies!,meal,positive,False,positive
We had a birthday party here recently and the food and service was amazing.,food,positive,False,positive
We had a birthday party here recently and the food and service was amazing.,service,positive,False,positive
"the dinner menu offers a variety of great entrees, including fresh seafood and huge steaks, there's also a couple of non-meat alternatives.",dinner menu,positive,False,positive
"the dinner menu offers a variety of great entrees, including fresh seafood and huge steaks, there's also a couple of non-meat alternatives.",entrees,positive,False,positive
"the dinner menu offers a variety of great entrees, including fresh seafood and huge steaks, there's also a couple of non-meat alternatives.",seafood,positive,False,positive
"the dinner menu offers a variety of great entrees, including fresh seafood and huge steaks, there's also a couple of non-meat alternatives.",steaks,positive,False,positive
"the dinner menu offers a variety of great entrees, including fresh seafood and huge steaks, there's also a couple of non-meat alternatives.",non-meat alternatives,neutral,True,positive
This place has the strangest menu and the restaurants tries too hard to make fancy food.,menu,negative,False,negative
This place has the strangest menu and the restaurants tries too hard to make fancy food.,food,negative,False,negative
"The appetizers are ok, but the service is slow.",appetizers,neutral,False,neutral
"The appetizers are ok, but the service is slow.",service,negative,False,negative
the food - not worth the price.,food,negative,False,negative
the food - not worth the price.,price,negative,False,negative
"What can you say about a place where the waitress brings out the wrong entree, then verbally assaults your 80 year old grandmother and gives her lip about sending it back (which she did politely, by the way).",waitress,negative,True,negative
"What can you say about a place where the waitress brings out the wrong entree, then verbally assaults your 80 year old grandmother and gives her lip about sending it back (which she did politely, by the way).",entree,neutral,False,negative
The prices are not terrible.,prices,positive,False,neutral
15% gratuity automatically added to the bill.,bill,negative,True,neutral
15% gratuity automatically added to the bill.,gratuity,negative,True,positive
"The halibut cheek appetizer came with a generous portion of foie gras, but that's about the only positive thing I can say about the meal.",halibut cheek appetizer,neutral,False,positive
"The halibut cheek appetizer came with a generous portion of foie gras, but that's about the only positive thing I can say about the meal.",portion of foie gras,positive,False,positive
Food is excellent and they also have empenadas and plaintains which are good for an afternoon snack.,Food,positive,False,positive
Food is excellent and they also have empenadas and plaintains which are good for an afternoon snack.,empenadas,positive,False,positive
Food is excellent and they also have empenadas and plaintains which are good for an afternoon snack.,plaintains,positive,False,positive
Food is excellent and they also have empenadas and plaintains which are good for an afternoon snack.,afternoon snack,positive,False,positive
Both a number of the appetizer and pasta specials were amazing.,pasta specials,positive,False,positive
Both a number of the appetizer and pasta specials were amazing.,appetizer,positive,False,positive
"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available.",Big Mac,positive,False,positive
"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available.",Chicken McNuggets,positive,False,positive
"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available.",Filet-O-Fish sandwich,positive,False,positive
"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available.",McDonald's famous french fries,positive,False,positive
"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available.",entree-sized salads,neutral,False,positive
"It's a basic pizza joint, not much to look at, but the pizza is what I go for.",pizza,positive,False,positive
"Tables are close, so you better be comfortable bumping elbows with other patrons.",Tables,negative,False,negative
Was her Monday for lunch - was working on a film in the area - and found this rare jewel.,lunch,neutral,True,neutral
"Not too much so, but enough that there's a great scene.",scene,positive,False,positive
Dug the blue bar area too.,blue bar area,positive,True,negative
"I got the opportunity to dine at your establishment again a few weeks ago, I was in your upstrairs dining area.",upstrairs dining area,neutral,True,neutral
"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices.",veggie burger,positive,False,positive
"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices.",chickpeas,positive,False,positive
"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices.",carrots,positive,False,positive
"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices.",vegetables,positive,False,positive
"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices.",spices,positive,False,positive
"At peak times, the restaurant is overcrowded and tables are uncomfortably close.",tables,negative,False,negative
The service was on point - what else you would expect from a Ritz?,service,positive,False,positive
"Menus feature seasonal picks, like sweet corn-foie gras brulee.",Menus,neutral,False,positive
"Menus feature seasonal picks, like sweet corn-foie gras brulee.",sweet corn-foie gras brulee,neutral,True,positive
"Innovations are just as assured, from the simple Carinthia cheese ravioli with wild mushrooms to the caviar-topped sturgeon, beautifully matched with a bright green spinach-vodka sauce.",Carinthia cheese ravioli with wild mushrooms,positive,False,positive
"Innovations are just as assured, from the simple Carinthia cheese ravioli with wild mushrooms to the caviar-topped sturgeon, beautifully matched with a bright green spinach-vodka sauce.",caviar-topped sturgeon,positive,True,positive
"Innovations are just as assured, from the simple Carinthia cheese ravioli with wild mushrooms to the caviar-topped sturgeon, beautifully matched with a bright green spinach-vodka sauce.",green spinach-vodka sauce,positive,False,positive
"And these are not small, wimpy fast food type burgers - these are real, full sized patties.",burgers,positive,False,neutral
"And these are not small, wimpy fast food type burgers - these are real, full sized patties.",patties,positive,False,positive
"There restaurant is very casual, but perfect for lunch, and their delivery service is always very fast.",lunch,neutral,False,positive
"There restaurant is very casual, but perfect for lunch, and their delivery service is always very fast.",delivery service,positive,False,positive
Chinatown definitely has better quality with cheaper prices.,quality,positive,False,positive
Chinatown definitely has better quality with cheaper prices.,prices,positive,False,positive
I had to flag down a third staff person for a fork... so now it's goodbye Little RUDE Pie Company.,staff person,neutral,True,negative
I had to flag down a third staff person for a fork... so now it's goodbye Little RUDE Pie Company.,fork,neutral,True,neutral
"Go with the specials, and stay away from the salmon. ",specials,positive,False,positive
"Go with the specials, and stay away from the salmon. ",salmon,negative,False,negative
The pastas were pretty good.,pastas,positive,False,positive
Atmosphere is a bore.,Atmosphere,negative,False,negative
The decor is what initially got me in the door.,decor,positive,True,positive
The wait staff was very attentive and polite.,wait staff,positive,False,positive
"Great restaurant, and even greater food!",food,positive,False,positive
The dishes are remarkably tasty and such a cozy and intimate place!,dishes,positive,False,positive
The dishes are remarkably tasty and such a cozy and intimate place!,place,positive,False,positive
Save room for the desserts! ;-),desserts,positive,True,positive
"I love the simplicity and respect which was given to the food, as well the staff was freindly and knowledgable.",food,positive,False,positive
"I love the simplicity and respect which was given to the food, as well the staff was freindly and knowledgable.",staff,positive,False,positive
Service was good and so was the atmosphere.,Service,positive,False,positive
Service was good and so was the atmosphere.,atmosphere,positive,False,positive
MY date and I both ordered the Branzini and both felt the fish was very average.,Branzini,neutral,False,neutral
MY date and I both ordered the Branzini and both felt the fish was very average.,fish,negative,False,neutral
"The food was good, the service prompt, and the price very reasonable. ",food,positive,False,positive
"The food was good, the service prompt, and the price very reasonable. ",service,positive,False,positive
"The food was good, the service prompt, and the price very reasonable. ",price,positive,False,positive
"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back!",menu,positive,False,positive
"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back!",ambiance,positive,False,positive
"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back!",service,positive,False,positive
"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back!",FOOD,positive,True,positive
"Great food, good wine and an excellent host.",food,positive,False,positive
"Great food, good wine and an excellent host.",wine,positive,False,positive
"Great food, good wine and an excellent host.",host,positive,False,positive
Pizzas were excellent in addition to appetizers and main courses.,Pizzas,positive,False,positive
Pizzas were excellent in addition to appetizers and main courses.,appetizers,positive,True,positive
Pizzas were excellent in addition to appetizers and main courses.,main courses,positive,True,positive
"Definitely try the calamari, any pasta, or even the Sliced steak entree.",calamari,positive,False,positive
"Definitely try the calamari, any pasta, or even the Sliced steak entree.",pasta,positive,False,positive
"Definitely try the calamari, any pasta, or even the Sliced steak entree.",Sliced steak entree,positive,False,positive
The caeser salad was great.,caeser salad,positive,False,positive
The fried calamari was even better!,fried calamari,positive,False,positive
The food was good overall. ,food,positive,False,positive
The food was outstanding and the service was tops.,food,positive,False,positive
The food was outstanding and the service was tops.,service,positive,False,positive
The portions are very large and the service is fantastic!!,portions,positive,False,positive
The portions are very large and the service is fantastic!!,service,positive,False,positive
I recomend the chicken milanese.,chicken milanese,positive,False,positive
"excellent tapas at great prices, romantic, small but not overly crowed, excellent",tapas,positive,False,positive
"excellent tapas at great prices, romantic, small but not overly crowed, excellent",prices,positive,False,positive
"The chocolate raspberry cake is heavenly- not too sweet, but full of flavor.",chocolate raspberry cake,positive,False,positive
"The chocolate raspberry cake is heavenly- not too sweet, but full of flavor.",flavor,positive,False,positive
"Our waiter was helpful and charming, the food was perfect, and the wine was good, too.",waiter,positive,False,positive
"Our waiter was helpful and charming, the food was perfect, and the wine was good, too.",food,positive,False,positive
"Our waiter was helpful and charming, the food was perfect, and the wine was good, too.",wine,positive,False,positive
I HAVE NEVER HAD A BAD MEAL(OR BAD SERVICE )@ PIGALLE.,MEAL,positive,True,positive
I HAVE NEVER HAD A BAD MEAL(OR BAD SERVICE )@ PIGALLE.,SERVICE,positive,True,positive
Best hot dogs in the tri-state area.,hot dogs,positive,False,positive
The service was very attentive and very generous.,service,positive,False,positive
"We had tons of great food, wine, and desserts.",food,positive,False,positive
"We had tons of great food, wine, and desserts.",wine,positive,False,positive
"We had tons of great food, wine, and desserts.",desserts,positive,False,positive
Really Lovely dining experience in the midst of buzzing midtown area.,dining experience,positive,False,positive
The food really isn't very good and the service is terrible.,food,negative,False,negative
The food really isn't very good and the service is terrible.,service,negative,False,negative
"Not only do they have the best escargot in town,they always try to accomodate our toddler.",escargot,positive,False,positive
"Between my guest and I, we sampled at least 80% of the menu, and they were all hits.",menu,positive,True,positive
The Deco and ambiance was really romantic.,Deco,positive,False,positive
The Deco and ambiance was really romantic.,ambiance,positive,False,positive
Just go in and sample the greatest french food west of Daniel.,french food,positive,False,positive
"For someone who used to hate Indian food, Baluchi's has changed my mid.",Indian food,positive,True,positive
"Finally a curry that I can eat, enjoy and not suffer from gastritis from 3 hours later.",curry,positive,False,positive
"All are GREAT - poori, naan, paratha all FRESH.",poori,positive,False,positive
"All are GREAT - poori, naan, paratha all FRESH.",naan,positive,False,positive
"All are GREAT - poori, naan, paratha all FRESH.",paratha,positive,False,positive
Try the homemade breads.,homemade breads,positive,False,positive
"This place has beautiful sushi, and it's delicious CHEAP. ",sushi,positive,False,positive
It also has lots of other Korean dishes that are affordable and just as yummy.,Korean dishes,positive,False,positive
I went for restaurant week and ordered off the prix fixe menu,prix fixe menu,neutral,True,neutral
"Not only was the waiter efficient and courteous, but also extremely helpful. ",waiter,positive,False,positive
"This place is classy, chic, the service is warm and hospitable, and the food is outstanding.",place,positive,False,positive
"This place is classy, chic, the service is warm and hospitable, and the food is outstanding.",service,positive,False,positive
"This place is classy, chic, the service is warm and hospitable, and the food is outstanding.",food,positive,False,positive
"Great burgers, grilled cheeses and french fries.",burgers,positive,False,positive
"Great burgers, grilled cheeses and french fries.",grilled cheeses,positive,False,positive
"Great burgers, grilled cheeses and french fries.",french fries,positive,False,positive
The Yellowfin Tuna and Calf's liver are my favorites!,Yellowfin Tuna,positive,False,positive
The Yellowfin Tuna and Calf's liver are my favorites!,Calf's liver,positive,False,positive
Sushi so fresh that it crunches in your mouth.,Sushi,positive,False,positive
But make sure you have enough room on your credit card as the bill will leave a big dent in your wallet.,bill,negative,False,negative
They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).,steak,neutral,True,neutral
They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).,choices of sauces,positive,True,positive
They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).,sauce cart,neutral,True,positive
They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).,table,neutral,True,neutral
"Not only was the sushi fresh, they also served other entrees allowed each guest something to choose from and we all left happy (try the duck!",sushi,positive,False,positive
"Not only was the sushi fresh, they also served other entrees allowed each guest something to choose from and we all left happy (try the duck!",duck,positive,False,positive
"Not only was the sushi fresh, they also served other entrees allowed each guest something to choose from and we all left happy (try the duck!",entrees,neutral,True,positive
good variety but nothing surprising.,variety,positive,False,positive
"After I paid for my purchase, I noticed they had not given me utensils so I could eat my pie.",utensils,neutral,True,negative
"After I paid for my purchase, I noticed they had not given me utensils so I could eat my pie.",pie,neutral,True,neutral
Likewise if you like really thin crust or really big slices then Nick and Joe's may not be your favorite.,thin crust,negative,True,negative
Likewise if you like really thin crust or really big slices then Nick and Joe's may not be your favorite.,slices,negative,True,negative
"No green beans, no egg, no anchovy dressing, no nicoise olives, no red onion.",green beans,neutral,False,negative
"No green beans, no egg, no anchovy dressing, no nicoise olives, no red onion.",egg,neutral,False,negative
"No green beans, no egg, no anchovy dressing, no nicoise olives, no red onion.",anchovy dressing,neutral,False,negative
